gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2560368373	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1957-553	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mastomys	Mastomys huberti		SPECIES	Mastomys huberti (Wroughton, 1909)	Mastomys huberti (Wroughton, 1909)	(Wroughton, 1909)	CM	Yaoundé		PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e	3.85	11.517							1956-01-01T00:00:00		1	1956	4264823	4264823	PRESERVED_SPECIMEN	MNHN	ZM	MO-1957-553		NICOLAS Violaine		CC_BY_4_0		Mouchet, J.|Mouchet, J.			2021-09-01T11:19:29.593Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2560368371	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1959-1736	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mastomys	Mastomys huberti		SPECIES	Mastomys huberti (Wroughton, 1909)	Mastomys huberti (Wroughton, 1909)	(Wroughton, 1909)	GN	Sérédou	Forêt de Ziama	PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e	8.367	-9.283							1958-08-01T00:00:00		8	1958	4264823	4264823	PRESERVED_SPECIMEN	MNHN	ZM	MO-1959-1736		NICOLAS Violaine		CC_BY_4_0		Pujol, Raymond|Pujol, Raymond			2021-09-01T11:19:28.629Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2560368369	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1960-3795	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mastomys	Mastomys huberti		SPECIES	Mastomys huberti (Wroughton, 1909)	Mastomys huberti (Wroughton, 1909)	(Wroughton, 1909)	CF	Lac Gata, Parc Saint Floris		PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e									1959-04-01T00:00:00		4	1959	4264823	4264823	PRESERVED_SPECIMEN	MNHN	ZM	MO-1960-3795		NICOLAS Violaine		CC_BY_4_0		Dragesco|Dragesco			2021-09-01T11:19:29.690Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2560368368	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1959-886	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mastomys	Mastomys huberti		SPECIES	Mastomys huberti (Wroughton, 1909)	Mastomys huberti (Wroughton, 1909)	(Wroughton, 1909)	GN	Sérédou	Forêt de Ziama	PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e	8.367	-9.283							1958-03-01T00:00:00		3	1958	4264823	4264823	PRESERVED_SPECIMEN	MNHN	ZM	MO-1959-886		NICOLAS Violaine		CC_BY_4_0		Pujol, Raymond|Pujol, Raymond			2021-09-01T11:19:29.007Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2560368367	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1956-615	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mastomys	Mastomys huberti		SPECIES	Mastomys huberti (Wroughton, 1909)	Mastomys huberti (Wroughton, 1909)	(Wroughton, 1909)	SD	Khartoum		PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e													4264823	4264823	PRESERVED_SPECIMEN	MNHN	ZM	MO-1956-615		NICOLAS Violaine		CC_BY_4_0		Babault, Guy|Babault, Guy			2021-09-01T11:19:25.302Z		COORDINATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2560368363	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1956-640	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mastomys	Mastomys huberti		SPECIES	Mastomys huberti (Wroughton, 1909)	Mastomys huberti (Wroughton, 1909)	(Wroughton, 1909)	CF	Bambari		PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e									1953-01-21T00:00:00	21	1	1953	4264823	4264823	PRESERVED_SPECIMEN	MNHN	ZM	MO-1956-640		NICOLAS Violaine		CC_BY_4_0		Renaud|Renaud			2021-09-01T11:19:25.315Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2560368360	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1956-716	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mastomys	Mastomys huberti		SPECIES	Mastomys huberti (Wroughton, 1909)	Mastomys huberti (Wroughton, 1909)	(Wroughton, 1909)	SD	Khartoum		PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e													4264823	4264823	PRESERVED_SPECIMEN	MNHN	ZM	MO-1956-716		NICOLAS Violaine		CC_BY_4_0		Babault, Guy|Babault, Guy			2021-09-01T11:19:25.253Z		COORDINATE_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2560368358	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1956-652	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mastomys	Mastomys huberti		SPECIES	Mastomys huberti (Wroughton, 1909)	Mastomys huberti (Wroughton, 1909)	(Wroughton, 1909)	CF	Bambari		PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e									1954-09-06T00:00:00	6	9	1954	4264823	4264823	PRESERVED_SPECIMEN	MNHN	ZM	MO-1956-652		NICOLAS Violaine		CC_BY_4_0		Renaud|Petter, Francis|Renaud			2021-09-01T11:19:25.306Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2560368356	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1956-654	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mastomys	Mastomys huberti		SPECIES	Mastomys huberti (Wroughton, 1909)	Mastomys huberti (Wroughton, 1909)	(Wroughton, 1909)	CF	Bambari		PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e									1953-01-21T00:00:00	21	1	1953	4264823	4264823	PRESERVED_SPECIMEN	MNHN	ZM	MO-1956-654		NICOLAS Violaine		CC_BY_4_0		Renaud|Renaud			2021-09-01T11:19:25.307Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2560368354	3959ee49-7678-4a88-9049-5dfc55ccebf3	http://coldb.mnhn.fr/catalognumber/mnhn/zm/mo-1955-9	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mastomys	Mastomys huberti		SPECIES	Mastomys huberti (Wroughton, 1909)	Mastomys huberti (Wroughton, 1909)	(Wroughton, 1909)	CF	Bambari		PRESENT		2cd829bb-b713-433d-99cf-64bef11e5b3e									1953-01-21T00:00:00	21	1	1953	4264823	4264823	PRESERVED_SPECIMEN	MNHN	ZM	MO-1955-9		NICOLAS Violaine		CC_BY_4_0		Renaud|Renaud			2021-09-01T11:19:27.766Z		INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
