unique_id,year_trapping,month_trapping,country,iso3c,region,town_village,habitat,classification,trap_nights,longitude,latitude,detection
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,mus mattheyi,275,-11.037333488464355,9.837833404541016,Detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,mus mattheyi,96,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,mus mattheyi,269,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,praomys daltoni,275,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,praomys daltoni,96,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,praomys daltoni,269,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,praomys rostratus,275,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,June,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,praomys rostratus,96,-11.037500381469727,9.838000297546387,Not detected
fc_2010_guinea,2003,July,Guinea,GIN,Faranah,Gbetaya,forest,praomys rostratus,269,-11.037666320800781,9.838166236877441,Detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,mastomys erythroleucus,275,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,mastomys erythroleucus,96,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,mastomys erythroleucus,269,-11.037333488464355,9.837833404541016,Detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,mus minutoides,275,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,mus minutoides,96,-11.037333488464355,9.837833404541016,Detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,mus minutoides,269,-11.037333488464355,9.837833404541016,Detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,lemniscomys striatus,275,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,lemniscomys striatus,96,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,lemniscomys striatus,269,-11.037333488464355,9.837833404541016,Detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,crocidura theresae,275,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,crocidura theresae,96,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,crocidura theresae,269,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,lemniscomys linulus,275,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,lemniscomys linulus,96,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,lemniscomys linulus,269,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,gerbilliscus guinea,275,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,gerbilliscus guinea,96,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,gerbilliscus guinea,269,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,crocidura buettikoferi,275,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,crocidura buettikoferi,96,-11.037333488464355,9.837833404541016,Detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,crocidura buettikoferi,269,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,crocidura lamottei,275,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,crocidura lamottei,96,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,crocidura lamottei,269,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,uranomys ruddi,275,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,uranomys ruddi,96,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,uranomys ruddi,269,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,crocidura crossei,275,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,crocidura crossei,96,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,crocidura crossei,269,-11.037333488464355,9.837833404541016,Detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,mus setulosus,275,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,mus setulosus,96,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,mus setulosus,269,-11.037333488464355,9.837833404541016,Detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,mus baoulei,275,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,mus baoulei,96,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,mus baoulei,269,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,arvicanthis ansorgei,275,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,arvicanthis ansorgei,96,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,arvicanthis ansorgei,269,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,mastomys natalensis,275,-11.037333488464355,9.837833404541016,Detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,mastomys natalensis,96,-11.037333488464355,9.837833404541016,Detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,mastomys natalensis,269,-11.037333488464355,9.837833404541016,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,"houses, proximal_cultivations, distal_cultivations, forest",mastomys erythroleucus,6265,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,"houses, proximal_cultivations, distal_cultivations, forest",mus minutoides/mattheyi,6265,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,"houses, proximal_cultivations, distal_cultivations, forest",mus setulosus,6265,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,"houses, proximal_cultivations, distal_cultivations, forest",praomys daltoni,6265,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,"houses, proximal_cultivations, distal_cultivations, forest",praomys rostratus,6265,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,"houses, proximal_cultivations, distal_cultivations, forest",lemniscomys striatus/linulus,6265,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,"houses, proximal_cultivations, distal_cultivations, forest",gerbilliscus guinea,6265,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,"houses, proximal_cultivations, distal_cultivations, forest",uranomys ruddi,6265,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,"houses, proximal_cultivations, distal_cultivations, forest",arvicanthis niloticus,6265,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,"houses, proximal_cultivations, distal_cultivations, forest",crocidura sp.,6265,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,mus mattheyi,1651,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,mus mattheyi,1679,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,mus mattheyi,1477,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,mus mattheyi,1018,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,praomys daltoni,1651,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,praomys daltoni,1679,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,praomys daltoni,1477,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,praomys daltoni,1018,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,praomys rostratus,1651,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,praomys rostratus,1679,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,praomys rostratus,1477,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,praomys rostratus,1018,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,mastomys erythroleucus,1651,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,mastomys erythroleucus,1679,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,mastomys erythroleucus,1477,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,mastomys erythroleucus,1018,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,mus minutoides,1651,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,mus minutoides,1679,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,mus minutoides,1477,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,mus minutoides,1018,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,lemniscomys striatus,1651,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,lemniscomys striatus,1679,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,lemniscomys striatus,1477,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,lemniscomys striatus,1018,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,crocidura theresae,1651,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,crocidura theresae,1679,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,crocidura theresae,1477,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,crocidura theresae,1018,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,lemniscomys linulus,1651,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,lemniscomys linulus,1679,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,lemniscomys linulus,1477,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,lemniscomys linulus,1018,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,gerbilliscus guinea,1651,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,gerbilliscus guinea,1679,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,gerbilliscus guinea,1477,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,gerbilliscus guinea,1018,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,crocidura buettikoferi,1651,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,crocidura buettikoferi,1679,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,crocidura buettikoferi,1477,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,crocidura buettikoferi,1018,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,crocidura lamottei,1651,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,crocidura lamottei,1679,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,crocidura lamottei,1477,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,crocidura lamottei,1018,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,uranomys ruddi,1651,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,uranomys ruddi,1679,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,uranomys ruddi,1477,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,uranomys ruddi,1018,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,crocidura crossei,1651,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,crocidura crossei,1679,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,crocidura crossei,1477,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,crocidura crossei,1018,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,mus setulosus,1651,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,mus setulosus,1679,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,mus setulosus,1477,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,mus setulosus,1018,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,mus baoulei,1651,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,mus baoulei,1679,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,mus baoulei,1477,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,mus baoulei,1018,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,arvicanthis ansorgei,1651,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,arvicanthis ansorgei,1679,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,arvicanthis ansorgei,1477,-10.58566665649414,10.05566692352295,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,arvicanthis ansorgei,1018,-10.58566665649414,10.05566692352295,Not detected
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Bantou,houses,mastomys natalensis,155,-10.585833549499512,10.055832862854004,Detected
fc_2010_guinea,2003,October,Guinea,GIN,Faranah,Bantou,houses,mastomys natalensis,300,-10.586000442504883,10.055999755859375,Detected
fc_2010_guinea,2004,January,Guinea,GIN,Faranah,Bantou,houses,mastomys natalensis,300,-10.586166381835938,10.056166648864746,Detected
fc_2010_guinea,2004,May,Guinea,GIN,Faranah,Bantou,houses,mastomys natalensis,300,-10.586333274841309,10.056333541870117,Detected
fc_2010_guinea,2004,October,Guinea,GIN,Faranah,Bantou,houses,mastomys natalensis,300,-10.58650016784668,10.056500434875488,Detected
fc_2010_guinea,2005,January,Guinea,GIN,Faranah,Bantou,houses,mastomys natalensis,296,-10.58666706085205,10.056666374206543,Detected
fc_2010_guinea,2003,October,Guinea,GIN,Faranah,Bantou,proximal_cultivations,mastomys natalensis,419,-10.586833000183105,10.056833267211914,Detected
fc_2010_guinea,2004,January,Guinea,GIN,Faranah,Bantou,proximal_cultivations,mastomys natalensis,300,-10.586999893188477,10.057000160217285,Detected
fc_2010_guinea,2004,May,Guinea,GIN,Faranah,Bantou,proximal_cultivations,mastomys natalensis,300,-10.587166786193848,10.057167053222656,Detected
fc_2010_guinea,2004,October,Guinea,GIN,Faranah,Bantou,proximal_cultivations,mastomys natalensis,360,-10.587333679199219,10.057332992553711,Detected
fc_2010_guinea,2005,January,Guinea,GIN,Faranah,Bantou,proximal_cultivations,mastomys natalensis,300,-10.587499618530273,10.057499885559082,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,mastomys natalensis,1477,-10.587666511535645,10.057666778564453,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,houses,mus mattheyi,1507,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,proximal_cultivations,mus mattheyi,2932,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,distal_cultivation,mus mattheyi,420,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,forest,mus mattheyi,1019,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,houses,praomys daltoni,1507,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,proximal_cultivations,praomys daltoni,2932,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,distal_cultivation,praomys daltoni,420,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,forest,praomys daltoni,1019,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,houses,praomys rostratus,1507,-10.970333099365234,10.00333309173584,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,proximal_cultivations,praomys rostratus,2932,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,distal_cultivation,praomys rostratus,420,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,forest,praomys rostratus,1019,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,houses,mastomys erythroleucus,1507,-10.970333099365234,10.00333309173584,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,proximal_cultivations,mastomys erythroleucus,2932,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,distal_cultivation,mastomys erythroleucus,420,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,forest,mastomys erythroleucus,1019,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,houses,mus minutoides,1507,-10.970333099365234,10.00333309173584,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,proximal_cultivations,mus minutoides,2932,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,distal_cultivation,mus minutoides,420,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,forest,mus minutoides,1019,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,houses,lemniscomys striatus,1507,-10.970333099365234,10.00333309173584,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,proximal_cultivations,lemniscomys striatus,2932,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,distal_cultivation,lemniscomys striatus,420,-10.970333099365234,10.00333309173584,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,forest,lemniscomys striatus,1019,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,houses,crocidura theresae,1507,-10.970333099365234,10.00333309173584,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,proximal_cultivations,crocidura theresae,2932,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,distal_cultivation,crocidura theresae,420,-10.970333099365234,10.00333309173584,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,forest,crocidura theresae,1019,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,houses,lemniscomys linulus,1507,-10.970333099365234,10.00333309173584,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,proximal_cultivations,lemniscomys linulus,2932,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,distal_cultivation,lemniscomys linulus,420,-10.970333099365234,10.00333309173584,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,forest,lemniscomys linulus,1019,-10.970333099365234,10.00333309173584,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,houses,gerbilliscus guinea,1507,-10.970333099365234,10.00333309173584,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,proximal_cultivations,gerbilliscus guinea,2932,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,distal_cultivation,gerbilliscus guinea,420,-10.970333099365234,10.00333309173584,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,forest,gerbilliscus guinea,1019,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,houses,crocidura buettikoferi,1507,-10.970333099365234,10.00333309173584,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,proximal_cultivations,crocidura buettikoferi,2932,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,distal_cultivation,crocidura buettikoferi,420,-10.970333099365234,10.00333309173584,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,forest,crocidura buettikoferi,1019,-10.970333099365234,10.00333309173584,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,houses,crocidura lamottei,1507,-10.970333099365234,10.00333309173584,Not detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,proximal_cultivations,crocidura lamottei,2932,-10.970333099365234,10.00333309173584,Detected
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,distal_cultivation,crocidura lamottei,420,-10.970333099365234,10.00333309173584,Not detected
