unique_id,year_trapping,month_trapping,country,iso3c,region,town_village,habitat,classification,number,trap_nights,longitude,latitude
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,mus mattheyi,1,275,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,mus mattheyi,0,96,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,mus mattheyi,0,269,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,praomys daltoni,0,275,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,praomys daltoni,0,96,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,praomys daltoni,0,269,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,praomys rostratus,0,275,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,June,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,praomys rostratus,0,96,-11.037500381469727,9.838000297546387
fc_2010_guinea,2003,July,Guinea,GIN,Faranah,Gbetaya,forest,praomys rostratus,7,269,-11.037666320800781,9.838166236877441
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,mastomys erythroleucus,0,275,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,mastomys erythroleucus,0,96,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,mastomys erythroleucus,1,269,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,mus minutoides,0,275,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,mus minutoides,6,96,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,mus minutoides,3,269,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,lemniscomys striatus,0,275,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,lemniscomys striatus,0,96,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,lemniscomys striatus,1,269,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,crocidura theresae,0,275,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,crocidura theresae,0,96,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,crocidura theresae,0,269,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,lemniscomys linulus,0,275,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,lemniscomys linulus,0,96,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,lemniscomys linulus,0,269,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,gerbilliscus guinea,0,275,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,gerbilliscus guinea,0,96,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,gerbilliscus guinea,0,269,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,crocidura buettikoferi,0,275,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,crocidura buettikoferi,2,96,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,crocidura buettikoferi,0,269,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,crocidura lamottei,0,275,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,crocidura lamottei,0,96,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,crocidura lamottei,0,269,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,uranomys ruddi,0,275,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,uranomys ruddi,0,96,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,uranomys ruddi,0,269,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,crocidura crossei,0,275,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,crocidura crossei,0,96,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,crocidura crossei,1,269,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,mus setulosus,0,275,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,mus setulosus,0,96,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,mus setulosus,4,269,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,mus baoulei,0,275,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,mus baoulei,0,96,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,mus baoulei,0,269,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,arvicanthis ansorgei,0,275,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,arvicanthis ansorgei,0,96,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,arvicanthis ansorgei,0,269,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,houses,mastomys natalensis,41,275,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,proximal_cultivations,mastomys natalensis,1,96,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Gbetaya,forest,mastomys natalensis,0,269,-11.037333488464355,9.837833404541016
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,"houses, proximal_cultivations, distal_cultivations, forest",mastomys erythroleucus,36,6265,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,"houses, proximal_cultivations, distal_cultivations, forest",mus minutoides/mattheyi,81,6265,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,"houses, proximal_cultivations, distal_cultivations, forest",mus setulosus,0,6265,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,"houses, proximal_cultivations, distal_cultivations, forest",praomys daltoni,50,6265,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,"houses, proximal_cultivations, distal_cultivations, forest",praomys rostratus,45,6265,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,"houses, proximal_cultivations, distal_cultivations, forest",lemniscomys striatus/linulus,26,6265,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,"houses, proximal_cultivations, distal_cultivations, forest",gerbilliscus guinea,5,6265,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,"houses, proximal_cultivations, distal_cultivations, forest",uranomys ruddi,1,6265,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,"houses, proximal_cultivations, distal_cultivations, forest",arvicanthis niloticus,1,6265,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,"houses, proximal_cultivations, distal_cultivations, forest",crocidura sp.,12,6265,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,mus mattheyi,1,1651,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,mus mattheyi,27,1679,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,mus mattheyi,26,1477,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,mus mattheyi,0,1018,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,praomys daltoni,7,1651,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,praomys daltoni,28,1679,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,praomys daltoni,11,1477,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,praomys daltoni,5,1018,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,praomys rostratus,0,1651,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,praomys rostratus,23,1679,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,praomys rostratus,4,1477,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,praomys rostratus,18,1018,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,mastomys erythroleucus,0,1651,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,mastomys erythroleucus,11,1679,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,mastomys erythroleucus,21,1477,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,mastomys erythroleucus,3,1018,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,mus minutoides,0,1651,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,mus minutoides,6,1679,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,mus minutoides,17,1477,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,mus minutoides,1,1018,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,lemniscomys striatus,0,1651,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,lemniscomys striatus,14,1679,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,lemniscomys striatus,9,1477,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,lemniscomys striatus,1,1018,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,crocidura theresae,0,1651,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,crocidura theresae,2,1679,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,crocidura theresae,5,1477,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,crocidura theresae,0,1018,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,lemniscomys linulus,0,1651,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,lemniscomys linulus,0,1679,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,lemniscomys linulus,3,1477,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,lemniscomys linulus,0,1018,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,gerbilliscus guinea,0,1651,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,gerbilliscus guinea,2,1679,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,gerbilliscus guinea,1,1477,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,gerbilliscus guinea,2,1018,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,crocidura buettikoferi,0,1651,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,crocidura buettikoferi,0,1679,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,crocidura buettikoferi,1,1477,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,crocidura buettikoferi,0,1018,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,crocidura lamottei,0,1651,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,crocidura lamottei,0,1679,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,crocidura lamottei,1,1477,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,crocidura lamottei,0,1018,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,uranomys ruddi,0,1651,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,uranomys ruddi,0,1679,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,uranomys ruddi,1,1477,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,uranomys ruddi,0,1018,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,crocidura crossei,0,1651,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,crocidura crossei,1,1679,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,crocidura crossei,0,1477,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,crocidura crossei,0,1018,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,mus setulosus,0,1651,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,mus setulosus,0,1679,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,mus setulosus,0,1477,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,mus setulosus,0,1018,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,mus baoulei,0,1651,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,mus baoulei,0,1679,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,mus baoulei,0,1477,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,mus baoulei,0,1018,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,houses,arvicanthis ansorgei,0,1651,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,proximal_cultivations,arvicanthis ansorgei,0,1679,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,arvicanthis ansorgei,1,1477,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,forest,arvicanthis ansorgei,0,1018,-10.58566665649414,10.05566692352295
fc_2010_guinea,2003,May,Guinea,GIN,Faranah,Bantou,houses,mastomys natalensis,10,155,-10.585833549499512,10.055832862854004
fc_2010_guinea,2003,October,Guinea,GIN,Faranah,Bantou,houses,mastomys natalensis,34,300,-10.586000442504883,10.055999755859375
fc_2010_guinea,2004,January,Guinea,GIN,Faranah,Bantou,houses,mastomys natalensis,59,300,-10.586166381835938,10.056166648864746
fc_2010_guinea,2004,May,Guinea,GIN,Faranah,Bantou,houses,mastomys natalensis,49,300,-10.586333274841309,10.056333541870117
fc_2010_guinea,2004,October,Guinea,GIN,Faranah,Bantou,houses,mastomys natalensis,29,300,-10.58650016784668,10.056500434875488
fc_2010_guinea,2005,January,Guinea,GIN,Faranah,Bantou,houses,mastomys natalensis,62,296,-10.58666706085205,10.056666374206543
fc_2010_guinea,2003,October,Guinea,GIN,Faranah,Bantou,proximal_cultivations,mastomys natalensis,34,419,-10.586833000183105,10.056833267211914
fc_2010_guinea,2004,January,Guinea,GIN,Faranah,Bantou,proximal_cultivations,mastomys natalensis,3,300,-10.586999893188477,10.057000160217285
fc_2010_guinea,2004,May,Guinea,GIN,Faranah,Bantou,proximal_cultivations,mastomys natalensis,8,300,-10.587166786193848,10.057167053222656
fc_2010_guinea,2004,October,Guinea,GIN,Faranah,Bantou,proximal_cultivations,mastomys natalensis,25,360,-10.587333679199219,10.057332992553711
fc_2010_guinea,2005,January,Guinea,GIN,Faranah,Bantou,proximal_cultivations,mastomys natalensis,1,300,-10.587499618530273,10.057499885559082
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Bantou,distal_cultivation,mastomys natalensis,7,1477,-10.587666511535645,10.057666778564453
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,houses,mus mattheyi,1,1507,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,proximal_cultivations,mus mattheyi,54,2932,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,distal_cultivation,mus mattheyi,5,420,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,forest,mus mattheyi,3,1019,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,houses,praomys daltoni,3,1507,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,proximal_cultivations,praomys daltoni,20,2932,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,distal_cultivation,praomys daltoni,7,420,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,forest,praomys daltoni,5,1019,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,houses,praomys rostratus,0,1507,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,proximal_cultivations,praomys rostratus,11,2932,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,distal_cultivation,praomys rostratus,1,420,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,forest,praomys rostratus,14,1019,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,houses,mastomys erythroleucus,0,1507,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,proximal_cultivations,mastomys erythroleucus,14,2932,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,distal_cultivation,mastomys erythroleucus,5,420,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,forest,mastomys erythroleucus,18,1019,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,houses,mus minutoides,0,1507,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,proximal_cultivations,mus minutoides,15,2932,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,distal_cultivation,mus minutoides,1,420,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,forest,mus minutoides,4,1019,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,houses,lemniscomys striatus,0,1507,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,proximal_cultivations,lemniscomys striatus,10,2932,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,distal_cultivation,lemniscomys striatus,0,420,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,forest,lemniscomys striatus,3,1019,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,houses,crocidura theresae,0,1507,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,proximal_cultivations,crocidura theresae,7,2932,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,distal_cultivation,crocidura theresae,0,420,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,forest,crocidura theresae,2,1019,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,houses,lemniscomys linulus,0,1507,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,proximal_cultivations,lemniscomys linulus,8,2932,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,distal_cultivation,lemniscomys linulus,0,420,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,forest,lemniscomys linulus,0,1019,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,houses,gerbilliscus guinea,0,1507,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,proximal_cultivations,gerbilliscus guinea,3,2932,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,distal_cultivation,gerbilliscus guinea,0,420,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,forest,gerbilliscus guinea,1,1019,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,houses,crocidura buettikoferi,0,1507,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,proximal_cultivations,crocidura buettikoferi,4,2932,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,distal_cultivation,crocidura buettikoferi,0,420,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,forest,crocidura buettikoferi,0,1019,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,houses,crocidura lamottei,0,1507,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,proximal_cultivations,crocidura lamottei,1,2932,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,distal_cultivation,crocidura lamottei,0,420,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,forest,crocidura lamottei,2,1019,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,houses,uranomys ruddi,0,1507,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,proximal_cultivations,uranomys ruddi,4,2932,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,distal_cultivation,uranomys ruddi,0,420,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,forest,uranomys ruddi,0,1019,-10.970333099365234,10.00333309173584
fc_2010_guinea,2003-2005,NA,Guinea,GIN,Faranah,Tangaya,houses,crocidura crossei,0,1507,-10.970333099365234,10.00333309173584
